,Commit,Complexity,Time,ClientName,nClients
323,fbd41e642a8b28bb0c6ec26effc916878edf4ec7,507.0,0,Client_702120,5
324,5d914f4419d49894ab1499a79e124efdfb137f1a,507.0,0,Client_841092,5
325,d6b2ae1e5392d52e5dc8d6399286755693baf6e7,507.0,0,Client_82906,5
326,7664fc609487729cd54cacd7585799eaa9ee2776,507.0,0,Client_349147,5
327,bfb519d31406b24d4dc6db6ac7f54633dc4fe38d,507.0,0,Client_702120,5
328,d4f40d1da311bee0b3ce0806f709db83630ecb8f,507.0,0,Client_869044,5
329,2f7d3fefab5911ad105db6d7e156d232b34b595f,507.0,0,Client_841092,5
330,910bfcf63dc405a3b2418b62271eec1c184275d7,507.0,0,Client_82906,5
331,33091e420c0d62694ea909b6f615e4a1d43329c2,507.0,0,Client_349147,5
332,2c12720f520149edaed1c1303e330eab8a3d0d46,507.0,0,Client_702120,5
333,25deee277bff5c25be72efa4be7f1160a8314d8c,507.0,0,Client_869044,5
334,4e7ea07ddfe74d59d07983bafc29ffbd4655d91e,507.0,0,Client_841092,5
335,55688e94efeba62f7491be9a526c87b9acd7b6f3,507.0,0,Client_82906,5
336,2e2cc5654aabed4db1b90e5a17b928694f2a585a,0.0,0,Client_82906,5
337,bdf776d688f1e8c5915e1460a9afa1f39e7b5cc0,507.0,0,Client_869044,5
338,Total,0,17,Server,5
